classe,x,y,cive,exg,exgr,exr,gli,iaf,ngrdi,ri,tgi,varig,vdvi,r,g,b
2,4.993.985.481,7.655.655.913,0.336018097,0.623078044,0.723334909,0.239295458,0.733597388,0.96000262,0.472826683,0.527173317,0,0.669407456,0.776399344,0.257265835,0.300329359,0.300329359
2,4.993.995.063,7.655.655.555,0.360005081,0.603515849,0.686528717,0.27520891,0.698091549,0.956112648,0.464276823,0.535723176,0,0.65388174,0.778385945,0.289812919,0.323161073,0.323161073
1,4.994.002.373,7.655.655.239,0.43323523,0.538854206,0.597714525,0.349260227,0.610574965,0.949084984,0.441494929,0.55850507,0,0.613912452,0.76062503,0.34307643,0.34626931,0.34626931
1,4.994.017.808,7655654.56,0.566501417,0.413455115,0.472320629,0.429178452,0.50108722,0.938833535,0.409720304,0.590279696,0,0.561596671,0.717447761,0.386005969,0.346014538,0.346014538
1,4.994.030.256,7.655.654.065,0.480888713,0.494612976,0.549945426,0.382254676,0.570898169,0.941131301,0.429308611,0.570691388,0,0.594239282,0.744229063,0.366247729,0.355594514,0.355594514
1,4.994.037.862,7.655.653.697,0.464932786,0.512405528,0.551995291,0.392318232,0.56417131,0.942621547,0.427563976,0.572436023,0,0.590326109,0.746671475,0.378519154,0.367447256,0.367447256
2,4.994.049.618,7.655.653.275,0.433376065,0.534705286,0.616609924,0.32057328,0.630999627,0.954608304,0.438025163,0.561974835,0,0.611079487,0.749505705,0.30926599,0.314507855,0.314507855
2,4.994.058.113,7655652.98,0.505050867,0.476618895,0.50453468,0.430999545,0.532575264,0.929872416,0.428212887,0.571787113,0,0.592373583,0.744201434,0.420364049,0.403791528,0.403791528
2,4.994.068.387,7.655.652.559,0.487928767,0.493326382,0.518049195,0.42469194,0.537281918,0.935570921,0.430827485,0.569172514,0,0.595393812,0.751642244,0.413018039,0.396960476,0.396960476
2,4.994.074.117,7.655.652.317,0.415445883,0.556863636,0.608344393,0.347814945,0.621214666,0.946459745,0.445798782,0.554201216,0,0.621209129,0.768997466,0.350781188,0.360955312,0.360955312
2,4.994.082.711,7.655.652.032,0.54182735,0.445349963,0.454218842,0.476825745,0.482644098,0.92256383,0.422304466,0.577695534,0,0.580538005,0.741410216,0.457476356,0.425276737,0.425276737
2,4.994.103.575,7.655.651.244,0.468033194,0.50731262,0.559343625,0.378649021,0.573888416,0.944300853,0.425645532,0.574354469,0,0.588396128,0.739561137,0.362414076,0.352322501,0.352322501
1,4.994.111.675,7.655.650.949,0.445103717,0.548571742,0.487923907,0.505551312,0.48461682,0.922357148,0.43030966,0.569690341,0,0.590661691,0.769359446,0.51326043,0.495040021,0.495040021
2,4.994.118.195,7.655.650.717,0.499527903,0.499013204,0.428562745,0.550466072,0.440371248,0.909672299,0.426832723,0.573167278,0,0.585271166,0.762176447,0.554386307,0.524323424,0.524323424
1,4.994.125.703,7.655.650.443,0.514172909,0.469937417,0.487619705,0.449171687,0.496449762,0.939442311,0.413759508,0.586240493,0,0.566039125,0.733937846,0.418923934,0.384342839,0.384342839
1,4.994.133.705,7655650.18,0.469924951,0.506794761,0.551833765,0.388485499,0.558888871,0.947831,0.425496232,0.574503767,0,0.587794931,0.740624988,0.36615159,0.34961434,0.34961434
1,4.994.142.892,7655649.79,0.471126402,0.51400532,0.511751139,0.448190108,0.499547511,0.947416404,0.416484522,0.583515479,0,0.567071966,0.749597707,0.419896009,0.386941443,0.386941443
1,4.994.152.178,7.655.649.453,0.514274136,0.469599708,0.4887272,0.447422016,0.496122211,0.938216831,0.412958064,0.587041936,0,0.563669547,0.733574956,0.415287674,0.379680777,0.379680777
2,499.416.176,7.655.649.074,0.585404262,0.404393237,0.413697572,0.502338174,0.426953335,0.931626437,0.397784423,0.602215578,0,0.536050235,0.715373376,0.450657897,0.389668817,0.389668817
1,4.994.170.947,7.655.648.684,0.455352076,0.530942748,0.51568042,0.455080775,0.529245003,0.923939071,0.432326012,0.567673989,0,0.596417341,0.762428358,0.46225437,0.453837234,0.453837234
2,4.994.176.677,7.655.648.452,0.447296128,0.533551789,0.546972532,0.414420011,0.556926898,0.937302464,0.433035687,0.566964313,0,0.598499899,0.75882356,0.412945453,0.406419182,0.406419182
2,4.994.191.969,7.655.647.734,0.490735067,0.496699726,0.486731346,0.469708445,0.509260921,0.923194645,0.430689817,0.569310184,0,0.594373115,0.75677533,0.470197364,0.45393856,0.45393856
2,4.994.207.478,7.655.647.249,0.579798691,0.399047776,0.468681945,0.423720028,0.502744478,0.939950608,0.40723606,0.592763941,0,0.559813259,0.708731157,0.377463659,0.336320269,0.336320269
1,4.994.217.159,7.655.646.849,0.528073037,0.448173962,0.5152466,0.39589129,0.541587935,0.943578851,0.414437362,0.585562638,0,0.572578642,0.718525199,0.363257463,0.337694338,0.337694338
1,499.422.852,7.655.646.459,0.514669005,0.472240605,0.473439787,0.47011434,0.4982796,0.923842342,0.426470301,0.573529701,0,0.587040841,0.750310269,0.460163603,0.436190708,0.436190708
2,4.994.239.584,7.655.646.007,0.513224049,0.471585655,0.484558188,0.454524594,0.503882776,0.933955724,0.424572154,0.575427852,0,0.583672365,0.749441132,0.436271602,0.409378237,0.409378237
2,4.994.254.402,7655645.48,0.372070212,0.613941796,0.572295845,0.438051382,0.56821547,0.930660858,0.446437332,0.553562667,0,0.619330375,0.791690737,0.468327072,0.480238987,0.480238987
2,4.994.266.553,7.655.645.059,0.388586009,0.58765289,0.606950927,0.371946894,0.629848782,0.929472572,0.453760697,0.546239304,0,0.635420019,0.77744972,0.40481332,0.431971997,0.431971997
2,4.994.276.886,7.655.644.565,0.400684358,0.568027322,0.63455177,0.320245993,0.663797376,0.936274732,0.452491171,0.547508828,0,0.636571644,0.761772689,0.341033915,0.369805684,0.369805684
2,499.428.627,7.655.644.196,0.458847942,0.516944644,0.563013387,0.380616248,0.584366185,0.939633942,0.435565762,0.564434238,0,0.605543735,0.751559634,0.376428232,0.374746417,0.374746417
2,4.994.296.248,7.655.643.901,0.438256287,0.554869779,0.495618033,0.499639011,0.475440482,0.939090147,0.427371814,0.572628188,0,0.583267468,0.775003696,0.492901408,0.465313712,0.465313712
1,4.994.301.088,7.655.643.627,0.37982835,0.603341821,0.58109792,0.418428199,0.565800456,0.942357294,0.440980282,0.559019718,0,0.6084363,0.785740972,0.428924237,0.430339658,0.430339658
2,4.994.310.572,7.655.643.374,0.285317804,0.672579213,0.762190486,0.222218903,0.776041796,0.954317386,0.484583164,0.515416837,0,0.688176896,0.807398798,0.266607791,0.332434425,0.332434425
2,4.994.326.378,7655642.69,0.485283808,0.50513144,0.477379272,0.488513398,0.464555756,0.942060234,0.416595311,0.58340469,0,0.565224723,0.755236584,0.461323361,0.42103085,0.42103085
2,4.994.337.837,7.655.642.342,0.578372092,0.417958805,0.387709793,0.54746913,0.388324913,0.930996057,0.399250465,0.600749536,0,0.536381321,0.72549083,0.497514851,0.428671383,0.428671383
1,4.994.347.024,7.655.642.026,0.474883313,0.501595956,0.549735414,0.387583632,0.556585594,0.950976893,0.424941868,0.575058132,0,0.584188531,0.748998951,0.362014221,0.343293771,0.343293771
1,4.994.351.568,7.655.641.826,0.454100528,0.521413753,0.567956949,0.377122712,0.574882268,0.950332388,0.430363499,0.569636501,0,0.593896272,0.755766948,0.360317963,0.350118127,0.350118127
1,4.994.361.348,7.655.641.499,0.446555112,0.528402631,0.574953037,0.372658427,0.599020041,0.935837205,0.43819668,0.561803319,0,0.61037276,0.753991481,0.375880156,0.381222808,0.381222808
2,4.994.374.348,7.655.640.914,0.566952437,0.432459827,0.3797799,0.568723993,0.402948517,0.903652462,0.414040783,0.585959218,0,0.563104702,0.741417024,0.552025563,0.503201025,0.503201025
2,4.994.386.894,7.655.640.566,0.456115092,0.523928507,0.544517556,0.41080746,0.568576403,0.929032648,0.438084049,0.561915951,0,0.607436304,0.761940352,0.417654889,0.417942273,0.417942273
2,4.994.401.119,7.655.639.966,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4.994.411.887,7.655.639.534,0.521276958,0.482702779,0.388716629,0.592861214,0.392809381,0.906747303,0.420361227,0.579638773,0,0.571873236,0.758830464,0.587358235,0.541842748,0.541842748
1,4.994.421.469,7.655.639.155,0.637268675,0.364068668,0.324514772,0.594467978,0.346851037,0.915351412,0.403551689,0.59644831,0,0.546293164,0.725170658,0.545334976,0.4675984,0.4675984
1,4.994.431.249,7.655.638.807,0.460809456,0.52921112,0.494922766,0.482052475,0.493383889,0.931474407,0.426653022,0.573346978,0,0.584602271,0.763978348,0.477618018,0.455266464,0.455266464
1,4.994.442.313,7655638.46,0.51116379,0.477614291,0.466733948,0.483112795,0.495257029,0.914674759,0.426879402,0.5731206,0,0.587370429,0.75129895,0.4816876,0.461321843,0.461321843
1,4.994.451.204,7.655.638.196,0.467943659,0.516419499,0.516087534,0.444037921,0.544238662,0.917608213,0.435524245,0.564475755,0,0.602513069,0.759420777,0.456321543,0.453870782,0.453870782
1,4.994.463.473,7.655.637.923,0.340663075,0.633844266,0.647137402,0.350670353,0.655402307,0.934569416,0.457862424,0.542137575,0,0.642054854,0.786874016,0.389799343,0.425834129,0.425834129
2,4.994.471.672,7.655.637.607,0.286095257,0.678952502,0.727776041,0.273612271,0.739541557,0.944058598,0.477918732,0.522081267,0,0.676371591,0.806657535,0.327447749,0.389799301,0.389799301
2,4.994.484.811,7.655.637.175,0.515675067,0.487675498,0.395443654,0.587306589,0.397783576,0.908969728,0.420459697,0.579540304,0,0.572193941,0.759937028,0.581775293,0.537361108,0.537361108
2,4.994.493.109,7.655.636.932,0.495729929,0.499434209,0.447910152,0.524465173,0.436516379,0.932857232,0.415928661,0.58407134,0,0.562938641,0.756982523,0.501425983,0.456905958,0.456905958
2,499.450.437,7.655.636.574,0.451193562,0.538156297,0.503679871,0.476606817,0.523398096,0.913914032,0.437572548,0.562427453,0,0.605700124,0.769518348,0.497058542,0.494000482,0.494000482
2,499.451.336,7.655.636.216,0.417393775,0.563018018,0.56823941,0.406787133,0.590586482,0.92522963,0.446020304,0.553979696,0,0.621181088,0.774348534,0.43171492,0.446032367,0.446032367
2,4.994.522.053,7.655.635.826,0.48657581,0.500714265,0.490193029,0.46790138,0.51146864,0.92165748,0.43098991,0.569010091,0,0.594247509,0.758714685,0.468933833,0.45343741,0.45343741
2,4.994.527.585,7.655.635.753,0.480128721,0.511428791,0.474797678,0.496571593,0.477381337,0.926271137,0.424852471,0.575147529,0,0.581283967,0.759635091,0.489250264,0.461855425,0.461855425
1,499.453.944,7.655.635.247,0.443914133,0.539746184,0.535655563,0.434280566,0.550626648,0.927013172,0.438029037,0.561970962,0,0.606823843,0.766562712,0.444139289,0.441886696,0.441886696
2,4.994.543.885,7.655.635.121,0.430256654,0.547905162,0.570432034,0.392890837,0.594362431,0.92940883,0.44449131,0.55550869,0,0.619831816,0.767317584,0.409323404,0.420237243,0.420237243
2,4.994.558.406,7.655.634.605,0.531448171,0.46204656,0.431074498,0.5203521,0.457769897,0.911834145,0.425116156,0.574883846,0,0.583890991,0.751429786,0.514908388,0.484082685,0.484082685
2,4.994.568.186,7.655.634.341,0.58300841,0.427096931,0.31910114,0.647350244,0.323132774,0.904263494,0.412736915,0.587263085,0,0.558091577,0.750351723,0.621393792,0.549918923,0.549918923
2,4.994.578.658,7.655.634.004,0.520579027,0.478047227,0.414005208,0.55511611,0.435541263,0.903331539,0.427043583,0.572956417,0,0.585363957,0.759177415,0.558439775,0.527001475,0.527001475
2,4.994.614.766,7.655.640.142,0.48667612,0.492607997,0.528021179,0.410615062,0.55346793,0.931357539,0.431281143,0.568718857,0,0.595368746,0.750375709,0.40245852,0.39181584,0.39181584
1,4.994.605.505,7.655.640.505,0.349326254,0.61846304,0.67251251,0.305061043,0.705488492,0.930894135,0.470030233,0.529969766,0,0.664261176,0.78630433,0.353387324,0.405358794,0.405358794
2,4.994.594.836,7.655.640.782,0.335995573,0.62510757,0.713204752,0.254534356,0.741199651,0.943804752,0.474603337,0.525396663,0,0.672229298,0.790275946,0.293320277,0.348523212,0.348523212
1,4.994.587.798,7.655.641.003,0.348714554,0.618173777,0.677865204,0.297574536,0.691616999,0.944811084,0.460838828,0.53916117,0,0.647436314,0.783905677,0.325473133,0.364022804,0.364022804
2,4.994.581.352,7.655.641.248,0.398121218,0.568849996,0.645085813,0.306517954,0.657695828,0.953198568,0.447130264,0.552869734,0,0.625928665,0.765156685,0.308976983,0.327122068,0.327122068
2,499.457.461,7.655.641.382,0.446109191,0.525500305,0.590960112,0.348798826,0.620620552,0.938886497,0.442036655,0.557963344,0,0.617754495,0.753943741,0.352250863,0.362581396,0.362581396
2,4.994.567.868,7.655.641.611,0.430196058,0.543676476,0.591122684,0.361705434,0.607214206,0.941488685,0.435117346,0.564882653,0,0.605176336,0.753464462,0.363266885,0.369608205,0.369608205
1,4.994.556.754,7.655.641.951,0.386814777,0.585263023,0.627726045,0.341974725,0.655201334,0.932676711,0.452894971,0.547105028,0,0.634969138,0.773663479,0.373340836,0.405456896,0.405456896
1,4.994.551.198,7.655.642.132,0.396079209,0.584109194,0.583644508,0.401075165,0.595800367,0.931762245,0.447990151,0.552009849,0,0.623212601,0.781551405,0.425988713,0.441449538,0.441449538
1,4.994.542.677,7.655.642.464,0.420170247,0.556647531,0.583462597,0.381488453,0.606634862,0.929415418,0.444272347,0.555727653,0,0.619923492,0.764835172,0.39996194,0.414671051,0.414671051
2,4.994.530.304,7.655.642.851,0.317714692,0.644413481,0.720569135,0.258465242,0.741695202,0.948350437,0.474321417,0.525678582,0,0.671899259,0.791703652,0.301196974,0.358490547,0.358490547
2,4.994.522.377,7.655.643.104,0.31858662,0.64575044,0.709515118,0.27446003,0.73025569,0.943772348,0.476974905,0.523025094,0,0.6755141,0.795815201,0.320045995,0.376195346,0.376195346
2,4.994.517.339,7.655.643.207,0.37173393,0.596811316,0.654303493,0.314180399,0.684786035,0.935160429,0.465668099,0.534331901,0,0.65691494,0.784042356,0.350132041,0.391214743,0.391214743
2,4.994.508.003,7.655.643.602,0.416114017,0.5592194,0.593378373,0.369864364,0.610804632,0.938726933,0.443668889,0.55633111,0,0.619125589,0.766745182,0.3821124,0.394618284,0.394618284
1,4.994.501.335,7655643.72,0.456168521,0.522267567,0.552118127,0.399274028,0.57623387,0.931403268,0.436754886,0.563245114,0,0.60606862,0.759033694,0.403487124,0.404178323,0.404178323
1,4.994.496.075,7.655.644.012,0.440249709,0.536032315,0.573023071,0.380792931,0.590711649,0.938274375,0.438870016,0.561129983,0,0.609490531,0.761199187,0.382909012,0.385800232,0.385800232
1,4.994.491.556,7.655.644.186,0.424518955,0.549199252,0.595662365,0.359522023,0.609496955,0.944257068,0.441237325,0.558762673,0,0.613764018,0.763480045,0.361323687,0.368281656,0.368281656
2,4.994.479.998,7.655.644.613,0.484464227,0.492665643,0.539776318,0.394674269,0.563234924,0.939003326,0.427598802,0.572401198,0,0.591408771,0.744651649,0.382084302,0.371420442,0.371420442
1,4.994.465.402,7.655.645.008,0.469028227,0.507756812,0.551357604,0.389827731,0.580181668,0.9330285,0.435813506,0.564186494,0,0.606195716,0.751389285,0.389684142,0.389098409,0.389098409
1,4.994.448.658,7.655.645.545,0.457571957,0.513452614,0.585997139,0.346845162,0.621950078,0.939401978,0.443466529,0.55653347,0,0.620063437,0.751436212,0.349943846,0.360410683,0.360410683
1,499.443.747,7.655.645.893,0.465226655,0.504936666,0.585101167,0.341912738,0.619980452,0.939010571,0.444008018,0.555991981,0,0.621231803,0.746811241,0.338771132,0.345672214,0.345672214
1,4.994.432.358,7.655.646.185,0.418577279,0.548898825,0.62857614,0.314555076,0.660803614,0.93828758,0.456985051,0.543014948,0,0.642936921,0.761851281,0.327401834,0.351517603,0.351517603
2,4.994.417.836,7655646.73,0.451823249,0.515783334,0.606185251,0.321080512,0.636969583,0.944293935,0.445332235,0.554667765,0,0.624102777,0.743778793,0.316317071,0.326240479,0.326240479
2,4.994.414.354,7655646.92,0.444980749,0.522146596,0.612951835,0.316476414,0.643763019,0.943677181,0.446718917,0.553281083,0,0.626792895,0.745283338,0.314333892,0.327103374,0.327103374
1,4.994.406.204,7655647.18,0.454187311,0.5207492,0.569682018,0.374297317,0.604194622,0.928823066,0.441864457,0.558135543,0,0.616498705,0.75495268,0.384120092,0.393957513,0.393957513
1,4.994.400.277,7.655.647.465,0.449090923,0.530965283,0.549242211,0.409466036,0.568196635,0.931145223,0.433853173,0.566146827,0,0.601689329,0.755595187,0.414798837,0.414249887,0.414249887
1,499.439.598,7.655.647.583,0.431699447,0.549351887,0.556233493,0.413240231,0.566391529,0.9345489,0.434881955,0.565118045,0,0.60301456,0.760980333,0.420063155,0.41984122,0.41984122
2,499.438.131,7.655.648.049,0.434906764,0.53820837,0.591413199,0.357361134,0.613689714,0.938701059,0.437434181,0.56256582,0,0.609885293,0.750702857,0.361545934,0.370682627,0.370682627
2,4.994.369.604,7.655.648.413,0.42964657,0.538301633,0.618917628,0.32003314,0.655518396,0.93991053,0.451106414,0.548893585,0,0.633767648,0.757275294,0.332512262,0.355252725,0.355252725
1,4.994.363.306,7.655.648.721,0.362866675,0.607531103,0.651777529,0.325357039,0.66900443,0.940347235,0.456061906,0.543938093,0,0.64089607,0.772808047,0.355676116,0.390383406,0.390383406
1,4.994.350.192,7655649.06,0.475277745,0.503379883,0.538595657,0.404017812,0.560418733,0.933388951,0.420525325,0.579474675,0,0.583703117,0.728842801,0.397098375,0.388692713,0.388692713
2,4.994.342.858,7.655.649.297,0.468734102,0.510942911,0.537926629,0.410389786,0.563405226,0.932061266,0.434940685,0.565059315,0,0.603065528,0.754144968,0.411846894,0.408277954,0.408277954
2,4.994.325.743,7.655.650.087,0.320449414,0.639393666,0.729578551,0.242590399,0.752004308,0.948428437,0.474557402,0.525442597,0,0.675306103,0.776075132,0.281695341,0.339544116,0.339544116
2,4.994.319.519,7.655.650.182,0.349194569,0.615995623,0.685450406,0.285688443,0.703881026,0.944948538,0.471366188,0.528633812,0,0.664898542,0.780244576,0.315353771,0.35759597,0.35759597
2,4.994.304.924,7.655.650.711,0.482105202,0.504099706,0.498493689,0.459060818,0.513687897,0.926240694,0.429255785,0.570744215,0,0.591321032,0.756382297,0.454459532,0.436630205,0.436630205
1,4.994.297.218,7.655.651.083,0.423457952,0.555479515,0.571344918,0.397120203,0.591326789,0.929208713,0.442923966,0.557076034,0,0.616863288,0.766709289,0.414293523,0.424894593,0.424894593
1,4.994.287.068,7.655.651.509,0.374895954,0.604490479,0.601598113,0.391385504,0.606832692,0.934801689,0.448251113,0.551748887,0,0.62323679,0.78552163,0.418538793,0.437594282,0.437594282
1,4.994.278.474,7.655.651.841,0.420578472,0.565441459,0.540301741,0.446521842,0.539725038,0.93161951,0.435990137,0.564009863,0,0.600535712,0.775537568,0.456281721,0.451484193,0.451484193
2,4.994.272.028,7.655.652.031,0.435921369,0.542015053,0.568214856,0.391651237,0.579746313,0.938868501,0.436866644,0.563133355,0,0.60621653,0.758486565,0.392582904,0.392414917,0.392414917
